"SCANPO","  ","0000071134","16025037","                 0","       0","20120619","155097"," ","              .95","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","18","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","16025037","                 0","       0","20120619","236849"," ","                3","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","29","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","16025037","                 0","       0","20120619","249143"," ","              5.7","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","3","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","16025037","                 0","       0","20120619","386762"," ","             1.95","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","16","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","16025037","                 0","       0","20120619","386804"," ","             5.28","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","16025037","                 0","       0","20120619","387410"," ","             3.45","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","16025037","                 0","       0","20120619","419261"," ","            10.85","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","16025037","                 0","       0","20120619","453574"," ","                2","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","19","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","16025037","                 0","       0","20120619","456114"," ","             5.25","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","16025037","                 0","       0","20120619","601221"," ","             2.83","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","4","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","16025037","                 0","       0","20120619","601426"," ","              .88","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","18","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","16025037","                 0","       0","20120619","626838"," ","             7.98","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","4","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","16025037","                 0","       0","20120619","628662"," ","            12.35","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","16025037","                 0","       0","20120619","771391"," ","              8.5","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","16025037","                 0","       0","20120619","771424"," ","              2.7","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","5","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","16025037","                 0","       0","20120619","851095"," ","              .98","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","15","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","16025037","                 0","       0","20120619","902797"," ","             5.56","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","16025037","                 0","       0","20120619","906278"," ","             5.84","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","10","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","16025037","                 0","       0","20120619","906542"," ","             2.15","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","11","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","16025037","                 0","       0","20120619","947000"," ","             9.75","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","16025037","                 0","       0","20120619","954607"," ","            12.75","1","EA","2716"," ","  ","4380 W CORUNNA RD","FLINT","MI","48532","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","18031509","                 0","       0","20120619","155097"," ","              .95","1","EA","2718"," ","  ","20300 KELLY RD","HARPER WOODS","MI","48225","10","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
